date_col,house,plot,trt,ID,trt_s,trt_w,irig,last_event,days_since_pulse,pulse_num,period,WP,Dmean_period,Dmean_day,SWC_1,SWC_2,SWC_3
2023-08-26,3,5,W3S2,H3P5,S2,W3,0,2023-08-21,5,8,MD,-2.73,3.768886392991609,3.488145065069105,0.04115625,0.047515625,0.04875
2023-08-26,3,6,W2S4,H3P6,S4,W2,0,2023-08-14,12,3,PD,-0.54,0.8448692901687458,3.488145065069105,0.0385078125,0.05735416666666666,0.05613541666666667
2023-08-26,3,6,W2S4,H3P6,S4,W2,0,2023-08-14,12,3,MD,-2.09,3.768886392991609,3.488145065069105,0.0385078125,0.05735416666666666,0.05613541666666667
2023-08-26,3,7,W3S4,H3P7,S4,W3,0,2023-08-14,12,3,PD,-0.53,0.8448692901687458,3.488145065069105,0.0385078125,0.05735416666666666,0.05613541666666667
2023-08-26,3,7,W3S4,H3P7,S4,W3,0,2023-08-14,12,3,MD,-1.57,3.768886392991609,3.488145065069105,0.0385078125,0.05735416666666666,0.05613541666666667
2023-08-26,5,2,W3S4,H5P2,S4,W3,0,2023-08-14,12,3,PD,-0.47,0.8448692901687458,3.488145065069105,0.0385078125,0.05735416666666666,0.05613541666666667
2023-08-26,5,2,W3S4,H5P2,S4,W3,0,2023-08-14,12,3,MD,-1.85,3.768886392991609,3.488145065069105,0.0385078125,0.05735416666666666,0.05613541666666667
2023-08-26,5,3,W2S4,H5P3,S4,W2,0,2023-08-14,12,3,PD,-0.41,0.8448692901687458,3.488145065069105,0.0385078125,0.05735416666666666,0.05613541666666667
2023-08-26,5,3,W2S4,H5P3,S4,W2,0,2023-08-14,12,3,MD,-2.52,3.768886392991609,3.488145065069105,0.0385078125,0.05735416666666666,0.05613541666666667
2023-08-26,5,4,W3S2,H5P4,S2,W3,0,2023-08-21,5,8,PD,-0.67,0.8448692901687458,3.488145065069105,0.04115625,0.047515625,0.04875
2023-08-26,5,4,W3S2,H5P4,S2,W3,0,2023-08-21,5,8,MD,-3.05,3.768886392991609,3.488145065069105,0.04115625,0.047515625,0.04875
2023-08-30,1,1,W3S4,H1P1,S4,W3,0,2023-08-14,16,3,PD,-2.23,1.504512573587226,4.394353050580335,0.0299921875,0.05048958333333333,0.05527083333333333
2023-08-30,1,1,W3S4,H1P1,S4,W3,0,2023-08-14,16,3,MD,-3.04,5.149321344309559,4.394353050580335,0.0299921875,0.05048958333333333,0.05527083333333333
2023-08-30,1,12,W2S4,H1P12,S4,W2,0,2023-08-14,16,3,PD,-2.5,1.504512573587226,4.394353050580335,0.0299921875,0.05048958333333333,0.05527083333333333
2023-08-30,1,12,W2S4,H1P12,S4,W2,0,2023-08-14,16,3,MD,-3.82,5.149321344309559,4.394353050580335,0.0299921875,0.05048958333333333,0.05527083333333333
2023-08-30,3,6,W2S4,H3P6,S4,W2,0,2023-08-14,16,3,PD,-1.47,1.504512573587226,4.394353050580335,0.0299921875,0.05048958333333333,0.05527083333333333
2023-08-30,3,6,W2S4,H3P6,S4,W2,0,2023-08-14,16,3,MD,-1.77,5.149321344309559,4.394353050580335,0.0299921875,0.05048958333333333,0.05527083333333333
2023-08-30,3,7,W3S4,H3P7,S4,W3,0,2023-08-14,16,3,PD,-1.46,1.504512573587226,4.394353050580335,0.0299921875,0.05048958333333333,0.05527083333333333
2023-08-30,3,7,W3S4,H3P7,S4,W3,0,2023-08-14,16,3,MD,-3.48,5.149321344309559,4.394353050580335,0.0299921875,0.05048958333333333,0.05527083333333333
2023-08-30,5,2,W3S4,H5P2,S4,W3,0,2023-08-14,16,3,PD,-1.09,1.504512573587226,4.394353050580335,0.0299921875,0.05048958333333333,0.05527083333333333
2023-08-30,5,2,W3S4,H5P2,S4,W3,0,2023-08-14,16,3,MD,-1.44,5.149321344309559,4.394353050580335,0.0299921875,0.05048958333333333,0.05527083333333333
2023-08-30,5,3,W2S4,H5P3,S4,W2,0,2023-08-14,16,3,PD,-1.47,1.504512573587226,4.394353050580335,0.0299921875,0.05048958333333333,0.05527083333333333
2023-08-30,5,3,W2S4,H5P3,S4,W2,0,2023-08-14,16,3,MD,-2.79,5.149321344309559,4.394353050580335,0.0299921875,0.05048958333333333,0.05527083333333333
2023-09-04,1,1,W3S4,H1P1,S4,W3,0,2023-08-14,21,3,PD,-2.98,0.4639589987091791,3.618216281947589,0.028359375,0.04590624999999999,0.05394791666666666
2023-09-04,1,1,W3S4,H1P1,S4,W3,0,2023-08-14,21,3,MD,-4.46,4.033556049703594,3.618216281947589,0.028359375,0.04590624999999999,0.05394791666666666
2023-09-04,1,12,W2S4,H1P12,S4,W2,0,2023-08-14,21,3,PD,-1.2,0.4639589987091791,3.618216281947589,0.028359375,0.04590624999999999,0.05394791666666666
2023-09-04,1,12,W2S4,H1P12,S4,W2,0,2023-08-14,21,3,MD,-3.38,4.033556049703594,3.618216281947589,0.028359375,0.04590624999999999,0.05394791666666666
2023-09-04,3,6,W2S4,H3P6,S4,W2,0,2023-08-14,21,3,PD,-1.58,0.4639589987091791,3.618216281947589,0.028359375,0.04590624999999999,0.05394791666666666
2023-09-04,3,6,W2S4,H3P6,S4,W2,0,2023-08-14,21,3,MD,-2.62,4.033556049703594,3.618216281947589,0.028359375,0.04590624999999999,0.05394791666666666
2023-09-04,3,7,W3S4,H3P7,S4,W3,0,2023-08-14,21,3,PD,-3.01,0.4639589987091791,3.618216281947589,0.028359375,0.04590624999999999,0.05394791666666666
2023-09-04,3,7,W3S4,H3P7,S4,W3,0,2023-08-14,21,3,MD,-4.38,4.033556049703594,3.618216281947589,0.028359375,0.04590624999999999,0.05394791666666666
2023-09-04,5,2,W3S4,H5P2,S4,W3,0,2023-08-14,21,3,PD,-2.04,0.4639589987091791,3.618216281947589,0.028359375,0.04590624999999999,0.05394791666666666
2023-09-04,5,2,W3S4,H5P2,S4,W3,0,2023-08-14,21,3,MD,-3.18,4.033556049703594,3.618216281947589,0.028359375,0.04590624999999999,0.05394791666666666
2023-09-04,5,3,W2S4,H5P3,S4,W2,0,2023-08-14,21,3,PD,-3.49,0.4639589987091791,3.618216281947589,0.028359375,0.04590624999999999,0.05394791666666666
2023-09-04,5,3,W2S4,H5P3,S4,W2,0,2023-08-14,21,3,MD,-5.72,4.033556049703594,3.618216281947589,0.028359375,0.04590624999999999,0.05394791666666666
